Store,Sub_store,Store_url,Brand,url,rpc
JD,雀巢官方专卖店,https://mall.jd.com/index-666458.html,NAN,https://item.jd.com/12082581959.html,12082581959
JD,嘉宝京东自营旗舰店,https://mall.jd.com/index-1000002746.html,Gerber,https://item.jd.com/1240027.html,1240027
JD,嘉宝京东自营旗舰店,https://mall.jd.com/index-1000002746.html,Gerber,https://item.jd.com/255803.html,255803
JD,嘉宝京东自营旗舰店,https://mall.jd.com/index-1000002746.html,Gerber,https://item.jd.com/255802.html,255802
JD,嘉宝京东自营旗舰店,https://mall.jd.com/index-1000002746.html,Gerber,https://item.jd.com/1240022.html,1240022
JD,嘉宝京东自营旗舰店,https://mall.jd.com/index-1000002746.html,Gerber,https://item.jd.com/4857678.html,4857678
JD,嘉宝京东自营旗舰店,https://mall.jd.com/index-1000002746.html,Gerber,https://item.jd.com/255797.html,255797
JD,嘉宝京东自营旗舰店,https://mall.jd.com/index-1000002746.html,Gerber,https://item.jd.com/1140667.html,1140667
JD,嘉宝京东自营旗舰店,https://mall.jd.com/index-1000002746.html,Gerber,https://item.jd.com/255800.html,255800
JD,嘉宝京东自营旗舰店,https://mall.jd.com/index-1000002746.html,Gerber,https://item.jd.com/4080239.html,4080239
JD,嘉宝京东自营旗舰店,https://mall.jd.com/index-1000002746.html,Gerber,https://item.jd.com/255798.html,255798
JD,嘉宝京东自营旗舰店,https://mall.jd.com/index-1000002746.html,Gerber,https://item.jd.com/255799.html,255799
JD,嘉宝京东自营旗舰店,https://mall.jd.com/index-1000002746.html,Gerber,https://item.jd.com/6084935.html,6084935
JD,嘉宝京东自营旗舰店,https://mall.jd.com/index-1000002746.html,Gerber,https://item.jd.com/1240023.html,1240023
JD,嘉宝京东自营旗舰店,https://mall.jd.com/index-1000002746.html,Gerber,https://item.jd.com/1240024.html,1240024
JD,嘉宝京东自营旗舰店,https://mall.jd.com/index-1000002746.html,Gerber,https://item.jd.com/6078298.html,6078298
JD,嘉宝京东自营旗舰店,https://mall.jd.com/index-1000002746.html,Gerber,https://item.jd.com/5186742.html,5186742
JD,嘉宝京东自营旗舰店,https://mall.jd.com/index-1000002746.html,Gerber,https://item.jd.com/1339986.html,1339986
JD,嘉宝京东自营旗舰店,https://mall.jd.com/index-1000002746.html,Gerber,https://item.jd.com/1339964.html,1339964
JD,嘉宝京东自营旗舰店,https://mall.jd.com/index-1000002746.html,Gerber,https://item.jd.com/1339980.html,1339980
JD,嘉宝京东自营旗舰店,https://mall.jd.com/index-1000002746.html,Gerber,https://item.jd.com/1339973.html,1339973
JD,嘉宝京东自营旗舰店,https://mall.jd.com/index-1000002746.html,Gerber,https://item.jd.com/1339960.html,1339960
JD,嘉宝京东自营旗舰店,https://mall.jd.com/index-1000002746.html,Gerber,https://item.jd.com/1339978.html,1339978
JD,嘉宝京东自营旗舰店,https://mall.jd.com/index-1000002746.html,Gerber,https://item.jd.com/1339976.html,1339976
JD,嘉宝京东自营旗舰店,https://mall.jd.com/index-1000002746.html,Gerber,https://item.jd.com/1339992.html,1339992
JD,嘉宝京东自营旗舰店,https://mall.jd.com/index-1000002746.html,Gerber,https://item.jd.com/1339977.html,1339977
JD,嘉宝京东自营旗舰店,https://mall.jd.com/index-1000002746.html,Gerber,https://item.jd.com/1339987.html,1339987
JD,嘉宝京东自营旗舰店,https://mall.jd.com/index-1000002746.html,Gerber,https://item.jd.com/1339993.html,1339993
JD,嘉宝京东自营旗舰店,https://mall.jd.com/index-1000002746.html,Gerber,https://item.jd.com/1339981.html,1339981
JD,嘉宝京东自营旗舰店,https://mall.jd.com/index-1000002746.html,Gerber,https://item.jd.com/1339982.html,1339982
JD,嘉宝京东自营旗舰店,https://mall.jd.com/index-1000002746.html,Gerber,https://item.jd.com/1339965.html,1339965
JD,嘉宝京东自营旗舰店,https://mall.jd.com/index-1000002746.html,Gerber,https://item.jd.com/1339983.html,1339983
JD,嘉宝京东自营旗舰店,https://mall.jd.com/index-1000002746.html,Gerber,https://item.jd.com/1339974.html,1339974
JD,嘉宝京东自营旗舰店,https://mall.jd.com/index-1000002746.html,Gerber,https://item.jd.com/4244687.html,4244687
JD,嘉宝京东自营旗舰店,https://mall.jd.com/index-1000002746.html,Gerber,https://item.jd.com/5236331.html,5236331
Suning,雀巢母婴自营旗舰店,https://shop.suning.com/30000198/index.html,MOM,https://product.suning.com/0030000198/102878789.html,102878789
Suning,雀巢母婴自营旗舰店,https://shop.suning.com/30000198/index.html,MOM,https://product.suning.com/0030000198/102878788.html,102878788
Suning,雀巢母婴自营旗舰店,https://shop.suning.com/30000198/index.html,NAN,https://product.suning.com/0030000198/610800872.html,610800872
Suning,雀巢母婴自营旗舰店,https://shop.suning.com/30000198/index.html,NAN,https://product.suning.com/0030000198/610800875.html,610800875
Suning,雀巢母婴自营旗舰店,https://shop.suning.com/30000198/index.html,NAN,https://product.suning.com/0030000198/103630807.html,103630807
Suning,雀巢母婴自营旗舰店,https://shop.suning.com/30000198/index.html,NAN,https://product.suning.com/0030000198/610800873.html,610800873
Suning,雀巢母婴自营旗舰店,https://shop.suning.com/30000198/index.html,NAN,https://product.suning.com/0030000198/610800876.html,610800876
Suning,雀巢母婴自营旗舰店,https://shop.suning.com/30000198/index.html,NAN,https://product.suning.com/0030000198/610800856.html,610800856
Suning,雀巢母婴自营旗舰店,https://shop.suning.com/30000198/index.html,NAN,https://product.suning.com/0030000198/610800855.html,610800855
Suning,雀巢母婴自营旗舰店,https://shop.suning.com/30000198/index.html,NAN,https://product.suning.com/0030000198/610800857.html,610800857
Suning,雀巢母婴自营旗舰店,https://shop.suning.com/30000198/index.html,NAN,https://product.suning.com/0030000198/610800858.html,610800858
Suning,雀巢母婴自营旗舰店,https://shop.suning.com/30000198/index.html,NAN,https://product.suning.com/0030000198/610800874.html,610800874
Suning,雀巢母婴自营旗舰店,https://shop.suning.com/30000198/index.html,NAN HA,https://product.suning.com/0030000198/600017408.html,600017408
Suning,雀巢母婴自营旗舰店,https://shop.suning.com/30000198/index.html,NAN HA,https://product.suning.com/0030000198/600017407.html,600017407
Suning,雀巢母婴自营旗舰店,https://shop.suning.com/30000198/index.html,NAN HA,https://product.suning.com/0030000198/103721215.html,103721215
Suning,雀巢母婴自营旗舰店,https://shop.suning.com/30000198/index.html,NAN HA,https://product.suning.com/0030000198/600017406.html,600017406
Suning,雀巢母婴自营旗舰店,https://shop.suning.com/30000198/index.html,NAN HA,https://product.suning.com/0030000198/646949532.html,646949532
Suning,嘉宝官方旗舰店,https://shop.suning.com/30000266/index.html,Gerber,https://product.suning.com/0030000266/102461581.html,102461581
Suning,嘉宝官方旗舰店,https://shop.suning.com/30000266/index.html,Gerber,https://product.suning.com/0030000266/102461577.html,102461577
Suning,嘉宝官方旗舰店,https://shop.suning.com/30000266/index.html,Gerber,https://product.suning.com/0030000266/123999590.html,123999590
Suning,嘉宝官方旗舰店,https://shop.suning.com/30000266/index.html,Gerber,https://product.suning.com/0030000266/102461575.html,102461575
Suning,嘉宝官方旗舰店,https://shop.suning.com/30000266/index.html,Gerber,https://product.suning.com/0030000266/120278555.html,120278555
Suning,嘉宝官方旗舰店,https://shop.suning.com/30000266/index.html,Gerber,https://product.suning.com/0030000266/102461579.html,102461579
Suning,嘉宝官方旗舰店,https://shop.suning.com/30000266/index.html,Gerber,https://product.suning.com/0030000266/102461576.html,102461576
Suning,嘉宝官方旗舰店,https://shop.suning.com/30000266/index.html,Gerber,https://product.suning.com/0030000266/102461580.html,102461580
Suning,嘉宝官方旗舰店,https://shop.suning.com/30000266/index.html,Gerber,https://product.suning.com/0030000266/123996226.html,123996226
Suning,嘉宝官方旗舰店,https://shop.suning.com/30000266/index.html,Gerber,https://product.suning.com/0030000266/123998119.html,123998119
Suning,嘉宝官方旗舰店,https://shop.suning.com/30000266/index.html,Gerber,https://product.suning.com/0030000266/123997670.html,123997670
Suning,嘉宝官方旗舰店,https://shop.suning.com/30000266/index.html,Gerber,https://product.suning.com/0030000266/615596524.html,615596524
Suning,嘉宝官方旗舰店,https://shop.suning.com/30000266/index.html,Gerber,https://product.suning.com/0030000266/781978185.html,781978185
Suning,嘉宝官方旗舰店,https://shop.suning.com/30000266/index.html,Gerber,https://product.suning.com/0030000266/615596523.html,615596523
Suning,嘉宝官方旗舰店,https://shop.suning.com/30000266/index.html,Gerber,https://product.suning.com/0030000266/10092120760.html,10092120760
Suning,嘉宝官方旗舰店,https://shop.suning.com/30000266/index.html,Gerber,https://product.suning.com/0030000266/10092120759.html,10092120759
Tmall,雀巢母婴官方旗舰店,https://nestlemy.tmall.com/,NAN,https://detail.tmall.com/item.htm?id=533747959004,533747959004
Tmall,雀巢母婴官方旗舰店,https://nestlemy.tmall.com/,NAN,https://detail.tmall.com/item.htm?id=533065312599,533065312599
Tmall,雀巢母婴官方旗舰店,https://nestlemy.tmall.com/,NAN,https://detail.tmall.com/item.htm?id=44095998966,44095998966
Tmall,雀巢母婴官方旗舰店,https://nestlemy.tmall.com/,NAN,https://detail.tmall.com/item.htm?id=528373077759,528373077759
Tmall,雀巢母婴官方旗舰店,https://nestlemy.tmall.com/,NAN,https://detail.tmall.com/item.htm?id=532732517162,532732517162
Tmall,雀巢母婴官方旗舰店,https://nestlemy.tmall.com/,NAN,https://detail.tmall.com/item.htm?id=40337418469,40337418469
Tmall,雀巢母婴官方旗舰店,https://nestlemy.tmall.com/,NAN,https://detail.tmall.com/item.htm?id=536331066559,536331066559
Tmall,雀巢母婴官方旗舰店,https://nestlemy.tmall.com/,NAN,https://detail.tmall.com/item.htm?id=565044224463,565044224463
